downloadable,free,id,name,url,pdf_url
TRUE,TRUE,1303527,Spiral Twist Hat,https://www.cascadeyarns.com/pattern/spiral-twist-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/11/W840_220SW_SpiralTwist.pdf
TRUE,TRUE,149934,Knit Santa Hat,https://www.yarnspirations.com/red-heart-knit-santa-hat/RHK0816-023514M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dweab48e9b/PDF/RHK0816-023514M.pdf
TRUE,TRUE,454826,Classic Ribbed Hat,,http://northfieldyarn.com/wp-content/uploads/2014/11/Classic-Ribbed-Hat-by-Vanessa-Bodrie.pdf
TRUE,TRUE,1191387,Gansey Sampler Hat,https://www.cascadeyarns.com/pattern/gansey-sampler-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/07/W830_ReVive_GanseySamplerHat.pdf
TRUE,TRUE,1202503,Ask Me Now Hat,https://www.cascadeyarns.com/pattern/ask-me-now-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/07/DK694_CascadeBFL_AskMeNowHat.pdf
TRUE,TRUE,176615,Feather and Fan Hat,https://www.cascadeyarns.com/pattern/feather-and-fan-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/07/C181B_AlpacaChunky.pdf
TRUE,TRUE,302314,Striped Basic Hat & Mittens 4 Needles (Hat),https://www.yarnspirations.com/patons-striped-basic-hat-mittens/PAK0838-009153M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwc361a310/PDF/PAK0838-009153M.pdf
TRUE,TRUE,1195271,Lucky Horseshoe Cable Hat,https://www.yarnspirations.com/caron-lucky-horseshoe-cable-knit-hat/CAK0116-013584M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw7e167c21/PDF/CAK0116-013584M.pdf
TRUE,TRUE,12981,Irish Hiking Hat,,http://web.archive.org/web/20070103005941/http://www.theperfectdiem.com/knit/irishhikinghat.pdf
TRUE,TRUE,506020,Cabled Tassel Hat,https://www.lionbrand.com/products/knitting-pattern-cabled-tassel-hat-1,https://cdn.accentuate.io/4679356940381/12378270040157/Knit-Pattern-Cabled-Tassel-Hat-L40181-v1590477727758.PDF
TRUE,TRUE,92645,Christmas Tree Hat - Adult,http://amy.stender.googlepages.com/home,http://pages.google.com/edit/amy.stender/Christmas_Tree_Hat_Adult.pdf
TRUE,TRUE,134114,Hive Hat,,https://web.archive.org/web/20130319092035/http://theknittingbee.com/files/Hive_Hat2.pdf
TRUE,TRUE,139246,Brand New Corrugated Pillbox Hat,,https://cityknitter.typepad.com/BrandNewCorrugatedPillboxHat110410.pdf
TRUE,TRUE,616795,Simple Cable Hat,,"http://www.ravelry.com/dls/miles-riley-designs/298385?filename=Simple_Cable_Hat_pattern.pdf"""
TRUE,TRUE,212654,Cafe hat,http://kiwiyarns.wordpress.com/2013/01/18/revision-time-cafe-hat/,http://kiwiyarns.files.wordpress.com/2013/01/pattern-cafe-hat-v-2.pdf
TRUE,TRUE,201005,the Reversible biking hat,http://indigorchid.wordpress.com/2010/09/22/free-pattern-reversible-biking-hat/,http://indigorchid.files.wordpress.com/2010/09/reversible_biking_hat1.pdf
TRUE,TRUE,323446,Ruby Red Heart Hat,http://www.jimmybeanswool.com/freeKnittingPatternRubyRedHeartHat.asp,http://www.jimmybeanswool.com/images/freePatterns/freePatternsRubyRedHeartHatTemplate.pdf
TRUE,TRUE,259390,Shilling,http://earthmorning.org/2015/11/22/shilling-hat/,https://christerramane.files.wordpress.com/2015/11/shillinghatpattern.pdf
TRUE,TRUE,35195,Irish Hiking Hat - Worsted Version,,http://learningmywaythrough.files.wordpress.com/2007/11/irish-hiking-hatworsted.pdf
TRUE,TRUE,57984,Ed's Hat,https://www.lionbrand.com/products/knitting-pattern-eds-hat-1,https://cdn.accentuate.io/4679069892701/12378270040157/80200ad-v1591741172234.pdf
TRUE,TRUE,109591,2 Hour Hat,http://mosaicyarnstudio.com/free-pattern/,http://209.59.165.107/~mosaicya/wp-content/uploads/2013/10/2hourhat.pdf
TRUE,TRUE,162202,Warm Up Hat,http://www.lionbrand.com/patterns/80887AD.html,http://www.lionbrand.com/printablePatterns/80887AD.pdf
TRUE,TRUE,205779,His Tri-Color Hat,https://www.yarnspirations.com/caron-his-tri-color-hat/CAK0416-009498M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw07904902/PDF/CAK0416-009498M.pdf
TRUE,TRUE,220866,Ramstar Falls Hat and Scarf (Hat),https://www.lionbrand.com/products/knitting-pattern-ramstar-falls-hat-scarf-1,https://cdn.accentuate.io/4679118815325/12378270040157/Knit-Pattern-Ramstar-Falls-Hat-And-Scarf-90333AD-v1591720376716.PDF
TRUE,TRUE,244598,Ribbed Hat,https://www.cascadeyarns.com/pattern/ribbed-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/07/C197_MagnumRibbedHat.pdf
TRUE,TRUE,252026,Great Garter Knit Hat,https://www.yarnspirations.com/red-heart-great-garter-knit-hat/RHK0116-022212M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwd0d2a7e7/PDF/RHK0116-022212M.pdf
TRUE,TRUE,285344,Snowflake Hat and Mittens,http://www.yarnspirations.com/patons-snowflake-hat-and-mittens-set/PAK0338-004560M.html,http://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw5a58e421/PDF/PAK0338-004560M.pdf
TRUE,TRUE,324997,Daydream Hat,https://www.yarnspirations.com/red-heart-daydream-hat/RHK0116-021804M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw58bd68fe/PDF/RHK0116-021804M.pdf
TRUE,TRUE,351116,Check Mate Fair Isle Hat,https://www.yarnspirations.com/patons-check-mate-fair-isle-hat/PAK0416-000524M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw16a017ec/PDF/PAK0416-000524M.pdf
TRUE,TRUE,367014,Work Sock Hat,https://www.yarnspirations.com/patons-work-sock-hat/PAK0116-001224M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw8754cbeb/PDF/PAK0116-001224M.pdf
TRUE,TRUE,457488,Lumio Hat,https://schachenmayr.com/en/free-patterns/lumio-color-hat,http://us.schachenmayr.com/free-patterns/lumio-hat/Lumio-EN.pdf
TRUE,TRUE,508355,Simply Garter Stitch Hat,http://www.yarnspirations.com/caron-simply-garter-stitch-hat/CAK0116-006146M.html#q=Hat&sz=12&start=128,http://www.yarnspirations.com/assets/files/pattern-files/%5Bnode%3Aid%5D/pdf/en/WEB-C-SS-K-SimplyGarterStitchHat.pdf
TRUE,TRUE,510164,Basic Hat,https://www.yarnspirations.com/caron-basic-hat/CAK0116-007776M.html#q=Basic+hat&includeContent=true&start=2,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw3382cd2b/PDF/CAK0116-007776M.pdf
TRUE,TRUE,584135,Slouchy Hat,https://web.archive.org/web/20170114153512/http://www.redheart.co.uk/free-patterns/slouchy-hat,https://web.archive.org/web/20170517015000/http://www.redheart.co.uk/files/patterns/pdf/LW4767EN.pdf
TRUE,TRUE,812354,Shaker Cable Hat,https://www.yarnspirations.com/caron-shaker-cable-hat/CAK0116-004420M.html#q=Shaker+hat&includeContent=true&start=1,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw2ace322a/PDF/CAK0116-004420M.pdf
TRUE,TRUE,856449,Garter Stitch Hat,https://www.yarnspirations.com/caron-x-pantone-garter-stitch-knit-hat/CAK0116-011694M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwb91b9bb8/PDF/CAK0116-011694M.pdf
TRUE,TRUE,861300,Brioche Cables Hat,https://www.yarnspirations.com/caron-x-pantone-brioche-cables-knit-hat/CAK0116-012084V.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwddac3891/PDF/CAK0116-012083M.pdf
TRUE,TRUE,873151,Standby Hat,https://www.yarnspirations.com/red-heart-standby-hat/RHK0116-024294M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwe5316301/PDF/RHK0116-024294M.pdf
TRUE,TRUE,878365,Fair Isle Hat,https://www.yarnspirations.com/patons-fair-isle-knit-hat-and-mittens-set/PAK0116-012296M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw0de709b7/PDF/PAK0116-012296M.pdf
TRUE,TRUE,908351,Lima Super Slouch Hat,http://www.lionbrand.com/lima-super-slouch-hat-l60218.html,http://www.lionbrand.com/lby_freedownload/download/link/product_id/156039.pdf?access=shopgate&shopgate_redirect=1
TRUE,TRUE,1067318,Family Knit Child Fair Isle Hat,https://www.yarnspirations.com/Bernat-Family-Knit-Child-Fair-Isle-Hat/BRK0316-029195M.html?utm_source=ravelry&utm_medium=referral,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwc919a56e/PDF/BRK0316-029195M.pdf
TRUE,TRUE,1090474,Braided Cable Hat,https://www.yarnspirations.com/Red-Heart-Braided-Cable-Knit-Hat/RHK0116-029586M.html?utm_source=ravelry&utm_medium=referral,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw0887353e/PDF/RHK0116-029586M.pdf
TRUE,TRUE,1202110,Eventide Slouch Hat,,https://www.estelleyarns.com/adminnew/uploads/pattern/pdfs/EP67%20Eventide%20Slouch%20Hat.pdf
TRUE,TRUE,1203715,Go Around Fair Isle Hat,https://www.yarnspirations.com/Caron-Knit-Go-Around-Fair-Isle-Hat/CAK0116-031146M.html?utm_source=ravelry&utm_medium=referral,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwfca8559a/PDF/CAK0116-031146M.pdf
TRUE,TRUE,1263708,Oakley Hat,https://hatnothate.org/faq/,https://hatnothate.org/wp-content/uploads/2020/01/HNH_Lookbook_2020.pdf
TRUE,TRUE,113588,September Hat,,http://withthesehands.squarespace.com/storage/SeptemberHatRevised2012.pdf
TRUE,TRUE,202614,Lacy Leaf Hat & Mittens,https://www.yarnspirations.com/red-heart-lacy-leaf-hat-mittens/RHK0138-022843M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwf7d64f53/PDF/RHK0138-022843M.pdf
TRUE,TRUE,362882,Scandinavian Double-Knit Hat,https://www.cascadeyarns.com/pattern/scandinavian-double-knit-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/07/W454_EcoHighlandDuoHat.pdf
TRUE,TRUE,466885,Night Shine Hat,https://www.yarnspirations.com/red-heart-night-shine-hat/RHK0416-019701M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw3180102b/PDF/RHK0416-019701M.pdf
TRUE,TRUE,521974,Level 1 Knit Hat,https://www.lionbrand.com/products/knitting-pattern-level-1-knit-hat,https://cdn.accentuate.io/4679426834525/12378270040157/l40189a-v1589661359124.pdf
TRUE,TRUE,673773,Seed Stitch Slouchy Hat,https://www.yarnspirations.com/red-heart-seed-stitch-slouchy-hat/RHK0116-017491M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwea70331d/PDF/RHK0116-017491M.pdf
TRUE,TRUE,856456,Color Chip Hat,https://www.yarnspirations.com/caron-x-pantone-color-chip-knit-hat/CAK0116-011679M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw4ec1c106/PDF/CAK0116-011679M.pdf
TRUE,TRUE,859851,Beginner Knit Hat,https://www.yarnspirations.com/red-heart-beginner-knit-hat/RHK0816-015935M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwef385add/PDF/RHK0816-015935M.pdf
TRUE,TRUE,871432,Color Rules Fair Isle Hat,https://www.yarnspirations.com/caron-x-pantone-color-rules-knit-fair-isle-hat/CAK0116-012202M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw81b05365/PDF/CAK0116-012202M.pdf
TRUE,TRUE,886838,Chains of Gold Hat,https://www.premieryarns.com/products/premier-chains-of-gold-hat?variant=23926305734,https://cdn.shopify.com/s/files/1/1190/0400/files/ChainsofGoldHat_Everyday.pdf?16829634655994441164
TRUE,TRUE,1089160,Oversized Brim Hat,https://www.yarnspirations.com/Patons-Oversized-Brim-Knit-Hat/PAK0116-029757M.html?utm_source=ravelry&utm_medium=referral,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwafea5ca6/PDF/PAK0116-029757M.pdf
TRUE,TRUE,5520,Santa's Ho-Ho-Hat,,https://web.archive.org/web/20130112225127/http://yarnzombie.net/patterns/Santae%20Hat.pdf
TRUE,TRUE,44887,2728-OMO45 Vintage cashmere hat,https://web.archive.org/web/20180201160227/http://gosyo.co.jp/english/pattern/eHTML/hat.html,https://web.archive.org/web/20180219002311/http://gosyo.co.jp/english/pattern/eHTML/ePDF/1009/2w/2728-OMO45_Vintage_cashmere_hat.pdf
TRUE,TRUE,167976,Roll Brim Hat,https://www.yarnspirations.com/red-heart-knit-roll-brim-hat/RHK0116-014328M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwc741c4c8/PDF/RHK0116-014328M.pdf
TRUE,TRUE,304932,Tweedledee Hat,,http://www.fairmountfibers.com/free-patterns-docs/F32-Tweedledee-Hat.pdf
TRUE,TRUE,990176,Love to Knit Fair Isle,https://www.yarnspirations.com/bernat-love-to-knit-fair-isle-hat/BRK0116-027797M.html?utm_campaign=2019_11_PatternRoundUp_GiftGuide&utm_medium=referral&utm_source=ravelry&utm_content=BernatLoveToKnitFairIsleHat,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw25e7b850/PDF/BRK0116-027797M.pdf
TRUE,TRUE,1178904,Rainy Days Slouch,https://www.cascadeyarns.com/pattern/rainy-days-slouch,https://www.cascadeyarns.com/wp-content/uploads/2022/07/FW292_HeritagePrints_RainyDaysSlouch.pdf
TRUE,TRUE,262721,Bubbles Beanie Hat,https://web.archive.org/web/20150321042902/http://knittingfever.com/knitting-fever/pattern/free-ella-rae-pattern-beanie-2/,https://web.archive.org/web/20150509200639/http://knittingfever.com/wp-content/kfi_system_files/free-patterns/KFI_free_pattern-27255.pdf
TRUE,TRUE,344801,Striped Cable Hat,https://www.yarnspirations.com/patons-striped-cable-hat/PAK0116-000428V.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw641280bf/PDF/PAK0116-000427M.pdf
TRUE,TRUE,1252848,Slouchy Watch Cap,https://www.cascadeyarns.com/pattern/slouchy-watch-cap,https://www.cascadeyarns.com/wp-content/uploads/2022/07/C791_LlamerinoChunky_SlouchyWatchCap.pdf
TRUE,TRUE,1263702,Ramsey Hat,https://hatnothate.org,https://hatnothate.org/wp-content/uploads/2020/01/HNH_Lookbook_2020.pdf
TRUE,TRUE,254775,Ireland Rugby Hat,http://allkindsofknitting.wordpress.com/2011/07/09/ireland-rugby-hat/,http://allkindsofknitting.files.wordpress.com/2011/07/ireland-rugby-hat.pdf
TRUE,TRUE,486490,Send in the Hounds(tooth!) Hat,https://www.yarnspirations.com/patons-send-in-the-hounds-tooth%21--hat/PAK0116-001274M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw97b31ea9/PDF/PAK0116-001274M.pdf
TRUE,TRUE,227570,Winter Garden Hat,http://www.hugsforyourhead.com/2011/02/winter-garden-hat-pattern-for-sale.html,http://www.marykeenanknits.com/WinterGardenHatbyMaryKeenanKnits-rev.pdf
TRUE,TRUE,371959,F086 Spiral Knit Hat,https://www.plymouthyarn.com/f086,https://www.plymouthyarn.com/sites/default/files/Encore%20Colorspun%20Spiral%20Hat%20F086_0.pdf
TRUE,TRUE,572956,Setauket Hat,http://www.doogknits.com/free-pattern-setuaket-hat/,http://www.doogknits.com/wp-content/uploads/2015/04/Setauket-Hat-v_11.pdf
TRUE,TRUE,1102775,Fair Isle Knit Hat,https://www.yarnspirations.com/caron-fair-isle-knit-hat/CAK0116-029830M.html?utm_medium=referral&utm_source=ravelry,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw901229dc/PDF/CAK0116-029830M.pdf
TRUE,TRUE,165181,Pittsburgh Steelers Hat,https://www.cascadeyarns.com/pattern/pittsburgh-steelers-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/07/W252_220.pdf
TRUE,TRUE,314186,Gin & Tonic Hat,,http://camfordonline.ca/Gin&TonicHat.pdf
TRUE,TRUE,106289,Ribby Hat,,http://tiennieknits.typepad.com/files/ribby-hat-1.pdf
TRUE,TRUE,21408,Leef's Ear Flap Hat (3-color),http://www.appleleeffarm.com/,http://www.appleleeffarm.com/PDFs/Patts/EARFLAP.pdf
TRUE,TRUE,270229,Bus Hat,http://likepurlsoffastring.wordpress.com/pattern-downloads/,http://dl.dropbox.com/u/9683447/Bus%20Hat.pdf
TRUE,TRUE,984465,Ultimate Christmas hat,https://www.woolyimpi.com/patterns,https://static.wixstatic.com/ugd/4797c5_e39cb549962748518180a70621c4fc21.pdf
TRUE,TRUE,255931,Penguins Galore Hat,http://allkindsofknitting.wordpress.com/patterns-2/penguins-galore-hat/,http://allkindsofknitting.files.wordpress.com/2011/07/penguins-galore-hat.pdf
TRUE,TRUE,966172,Dandelion Hat - Löwenzahnmütze,,https://www.ravelry.com/dls/stef/559038?filename=Dandelion_Hat.pdf
TRUE,TRUE,8581,Cabled Rangoli Hat,,http://desiknitter.com/wp-content/uploads/2008/05/rangolihatpattern3.pdf
TRUE,TRUE,202275,Traveller's Hat,http://fromonthehill.wordpress.com/travellers-hat/,"http://www.ravelry.com/dls/sue-jackson-designs/45517?filename=Traveller_s_Hat.pdf"">download now"
TRUE,TRUE,154369,simple slouchy hat,https://cocoknits.com/collections/patterns/products/slouchy-hat,http://cocoknits.com/downloads/free-patterns/cocoknits-Slouchy_Hat.pdf
TRUE,TRUE,133650,Eagle Bay Hat / Sparrow Creek Hat,http://www.lionbrand.com/patterns/81018AD.html,http://cache.lionbrand.com/printablePatterns/81018AD.pdf
TRUE,TRUE,234345,Snow Time Cap,http://www.redheart.com/free-patterns/snow-time-cahttps://www.yarnspirations.com/red-heart-snow-time-cap/RHK0116-023388M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw39727799/PDF/RHK0116-023388M.pdf
TRUE,TRUE,274234,Rustic Ribbed Hat and Scarf (Scarf),https://www.lionbrand.com/products/knitting-pattern-rustic-ribbed-hat-scarf-18,https://cdn.accentuate.io/4679202504797/12378270040157/Knit-Pattern-Rustic-Ribbed-Hat-and-Scarf-L0611I-v1591552543966.PDF
TRUE,TRUE,289614,Fair Isle Hat #L0633,http://www.lionbrand.com/patterns/L0633.html,http://cache.lionbrand.com/printablePatterns/L0633.pdf
TRUE,TRUE,349391,Varsity Stripe Hat and Scarf (Scarf),https://web.archive.org/web/20160410004745/http://www.lionbrand.com/patterns/L10479.html,http://www.lionbrand.com/printablePatterns/L10479.pdf
TRUE,TRUE,373560,Adult's Simple Knit Hat #L20403,http://www.lionbrand.com/patterns/L20403.html,http://cache.lionbrand.com/printablePatterns/L20403.pdf
TRUE,TRUE,457196,Sparkle Knit Hat,http://www.lionbrand.com/patterns/L32137C.html,http://www.lionbrand.com/printablePatterns/L32137C.pdf
TRUE,TRUE,516529,Family Hats (Child-Woman-Man),https://www.yarnspirations.com/bernat-family-hats/BRK0116-003746M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw3d109157/PDF/BRK0116-003746M.pdf
TRUE,TRUE,615179,Comfy Beanie,https://www.yarnspirations.com/red-heart-comfy-beanie/RHK0116-018033M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwf6d40adf/PDF/RHK0116-018033M.pdf
TRUE,TRUE,973886,Hats Off,https://www.hobbylobby.com/DIY-Projects-Videos/Yarn-Needle-Arts/Velvet-Yarn--Very-Velvet/p/18_7953_Velvet,https://imgprd19.hobbylobby.com/sys-master/root/hb4/h4b/h00/9499917746206/1825876-PS-VelvetYarnAccessories-WEB.pdf
TRUE,TRUE,1008646,Stranded! A Hat in Two Colors,https://www.facebook.com/groups/183500429731441/files/,https://www.facebook.com/download/213981016420488/Stranded-A%20Hat%20in%20Two%20Colors.pdf?av=108710634064218&eav=AfaTCNkHOJ0li6sXkNKLmwSOMO8m2kjbdtAnzfBMZI7FP423ufxlNg7980aICsopP4w&hash=AcrLmhILtqWlwjFP
TRUE,TRUE,205080,Cabled Hat for those with big heads,,http://secondstoreyknits.files.wordpress.com/2010/10/cabled-hat-for-those-with-big-heads1.pdf
TRUE,TRUE,28196,Alpaca Earflaps,,http://web.archive.org/web/20040401214259/http://www.ozyarn.com/alflaps_AL.pdf
TRUE,TRUE,199525,Dogwood Hat,http://emilybensondesigns.wordpress.com/free-patterns/dogwood/,http://emilybensondesigns.files.wordpress.com/2010/04/dogwood.pdf
TRUE,TRUE,111799,Appi Slopes,http://web.archive.org/web/20190319123946/http://www.innerchildcrochet.com/patterns/appi_slopes.php,http://web.archive.org/web/20181226031500if_/http://www.innerchildcrochet.com/patterns/files/appi_slopes.pdf
TRUE,TRUE,140780,Wasatch Backcountry Hat,,http://skiwall.wordpress.com/files/2009/09/wall_hatpattern.pdf
TRUE,TRUE,198494,Sportsragg Newfie Hat,http://ozbambi.tripod.com/,http://media.tripod.lycos.com/1935192/1299143.pdf
TRUE,TRUE,227837,River Fire,https://www.cascadeyarns.com/pattern/river-chullos,https://www.cascadeyarns.com/wp-content/uploads/2022/07/220Sport_RiverChullos.pdf
TRUE,TRUE,257155,Aviator,http://kiwiyarns.wordpress.com/2011/07/23/annabella-and-the-aviator/,http://kiwiyarns.files.wordpress.com/2011/07/pattern-aviator2.pdf
TRUE,TRUE,377873,HOOYAH! Hat,,http://punkiepixie.files.wordpress.com/2013/01/hooyah-hat.pdf
TRUE,TRUE,800026,Aspen leaf hat,,https://www.schoolhousepress.com/media/wysiwyg/blog/AspenLeafHat.pdf
TRUE,TRUE,95704,Sunshine & lollipops,http://machenmachen.wordpress.com/machenmachen-patterns/,http://go2.wordpress.com/?id=725X1342&site=machenmachen.wordpress.com&url=http%3A%2F%2Fmachenmachen.files.wordpress.com%2F2008%2F11%2Fsunshine-lollipops.pdf&sref=http%3A%2F%2Fmachenmachen.wordpress.com%2Fmachenmachen-patterns%2F
TRUE,TRUE,452389,Aze Hat,http://keitonomori.com/patternsknitting.html,http://www.keitonomori.com/azehat.pdf
TRUE,TRUE,356219,"Marius hats - scull, heart, smiley",,http://www.silisium.org/files/Smiley-heart-scull-hat.pdf
TRUE,TRUE,21312,Cabled Wrap and Hat (Hat),https://www.lionbrand.com/products/knitting-pattern-cabled-wrap-hat-2,https://cdn.accentuate.io/4679038107741/12378270040157/Knit-Pattern-Cabled-Wrap-And-Hat-60619A-v1592072218302.PDF
TRUE,TRUE,33013,Ribbed Hat & Scarf (Hat),https://www.lionbrand.com/collections/all-patterns/products/knitting-pattern-ribbed-hat-scarf-2?variant=32419964223581,https://cdn.accentuate.io/4678955532381/12378270040157/20165a-v1594857025199.pdf
TRUE,TRUE,38517,Boa Hat #2342,,http://com.yarnspirations.pattern-pdfs.s3.amazonaws.com/Bernat_Boa001_kn_hat.en_US.pdf
TRUE,TRUE,56181,Cabled Hat #60713,https://www.lionbrand.com/products/knitting-pattern-cabled-hat-4,https://cdn.accentuate.io/4678993870941/12378270040157/Knit-Pattern-Cabled-Hat-60713-v1592741748619.PDF
TRUE,TRUE,58316,Tube Hat,http://www.lionbrand.com/patterns/50511.html,http://www.lionbrand.com/printablePatterns/50511.pdf
TRUE,TRUE,93580,Beginner's Hat and Scarf Set (Scarf),http://www.lionbrand.com/knitting-pattern-beginners-hat-scarf-1.html,http://cache.lionbrand.com/printablePatterns/kjtq-hatAndScarf.pdf
TRUE,TRUE,105970,Mushroom Hat,,https://web.archive.org/web/20150420004129/http://www.bluemountainhandcrafts.com/uploads/2/8/6/8/2868696/bmh_mushroom_hat_knitting_pattern.pdf
TRUE,TRUE,117770,Knitted Hat of Pearl Cotton No. 667,http://www.antiquepatternlibrary.org/html/warm/A-JA003.htm,http://www.antiquepatterns.dreamhosters.com/Corticelli9.pdf
TRUE,TRUE,117773,Ribbon and Chenille Hat No. 670,http://www.antiquepatternlibrary.org/html/warm/A-JA003.htm,http://www.antiquepatterns.dreamhosters.com/Corticelli9.pdf
TRUE,TRUE,140263,hides hat,,http://www.xjapan.de/Ravelry/hideshat.pdf
TRUE,TRUE,141790,Shaker Rib Hat and Scarf #4046,https://www.yarnspirations.com/bernat-shaker-rib-hat-and-scarf/BRK0138-006001M.html,http://www.yarnspirations.com/assets/files/pattern-files/pdf/Bernat_KW477_kn_hatscarf.en_US.pdf
TRUE,TRUE,214655,Viking Pride Hat (Go Big Blue!),,http://www.spinayarnfarm.com/Viking%20Pride%20Hat.pdf
TRUE,TRUE,214706,Ribbed Hat and Scarf #LW2372,https://www.yarnspirations.com/red-heart-ribbed-hat-and-scarf/RHK0138-022993M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwe5cbb382/PDF/RHK0138-022993M.pdf
TRUE,TRUE,222562,Alpaca Hat and Scarf: Scarf,http://www.yarnspirations.com/patterns/hat-and-scarf-3.html,http://www.yarnspirations.com/assets/files/pattern-files/pdf/Bernat_Alpaca530153_03_kn_hatscarf.en_US.pdf
TRUE,TRUE,227937,Garter Stitch Hat #L0336,http://www.lionbrand.com/patterns/L0336B.html,http://www.lionbrand.com/printablePatterns/L0336B.pdf
TRUE,TRUE,246671,Houndstooth Hat & Scarf,https://www.cascadeyarns.com/pattern/houndstooth-hat-scarf,https://www.cascadeyarns.com/wp-content/uploads/2022/07/DK154_PureAlpacaHoundstooth.pdf
TRUE,TRUE,309912,Cha-Cha Hat and Scarf #1015,,https://web.archive.org/web/20060702031857/http://www.patonsyarns.com/data/pattern/pdf/instruction_1015.pdf
TRUE,TRUE,403562,Shaded Stripes Hat & Scarf #167,https://www.yarnspirations.com/patons-shaded-stripes-hat-scarf/PAK0116-005442M.html#q=Shaded+stripes&includeContent=true&start=5,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwf940088b/PDF/PAK0116-005442M.pdf
TRUE,TRUE,420953,Hat and Scarf #70379AD (Scarf),http://www.lionbrand.com/patterns/70379AD.html,http://www.lionbrand.com/printablePatterns/70379AD.pdf
TRUE,TRUE,421233,Hat and Scarf #30281 (Scarf),http://www.lionbrand.com/patterns/kcw-hatScarf.html,http://www.lionbrand.com/printablePatterns/kcw-hatScarf.pdf
TRUE,TRUE,423693,Winter Warmer Hat with Scarf,http://www.lionbrand.com/patterns/L10622.html,http://www.lionbrand.com/printablePatterns/L10622.pdf
TRUE,TRUE,423719,Berry Ridge / Easy Warmth Hat and Scarf (Hat),http://www.lionbrand.com/patterns/L0068.html,http://www.lionbrand.com/printablePatterns/L0068.pdf
TRUE,TRUE,583161,Field Hat,http://www.knitsmacked.com/a-hat-for-the-superbowl/,http://www.knitsmacked.com/wp-content/uploads/2015/02/Field-Hat1.pdf
TRUE,TRUE,604610,Super Chunky Hat,https://www.premieryarns.com/products/isaac-mizrahi-craft-super-chunky-hat,https://www.premieryarns.com/text/pattern_downloads/P00912.pdf
